term_str,n,p,i,dfidf,porter_stem,max_pos,max_pos_group,stop
briskly,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,briskli,NN,NN,0
bristles,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,bristl,NN,NN,0
bristling,8,1.6863122038414192e-05,15.855768812868396,22.0278897183049,bristl,NN,NN,0
brm,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,brm,NN,NN,0
broached,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,broach,NN,NN,0
broad,61,0.0001285813055429082,12.92503147530551,28.233767122004267,broad,JJ,JJ,0
broadened,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,broaden,VBN,VB,0
broadening,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,broaden,NN,NN,0
broadens,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,broaden,NNS,NN,0
broader,10,2.107890254801774e-05,15.533840717981032,23.633570483095003,broader,NN,NN,0
brockenbores,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,brockenbor,NNS,NN,0
brockhouse,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,brockhous,IN,IN,0
brockhouses,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,brockhous,NNS,NN,0
broidered,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,broider,VBN,VB,0
broil,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,broil,NN,NN,0
broke,83,0.00017495489114854724,12.48072938152147,21.769646436981432,broke,NN,NN,0
broken,152,0.00032039931872986967,11.607841299424809,9.506012827421854,broken,NN,NN,0
brokenly,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,brokenli,RB,RB,0
bronze,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,bronz,NN,NN,0
brooch,13,2.740257331242306e-05,15.155329094727303,25.058441780501063,brooch,NN,NN,0
brooches,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,brooch,NN,NN,0
brood,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,brood,NN,NN,0
brooded,6,1.2647341528810643e-05,16.27080631214724,18.161341077497564,brood,VBN,VB,0
brooding,12,2.5294683057621287e-05,15.27080631214724,28.430805715988633,brood,NN,NN,0
broods,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,brood,NNS,NN,0
brook,5,1.053945127400887e-05,16.533840717981032,15.816785241547501,brook,NN,NN,0
brooks,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,brook,NNS,NN,0
broom,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,broom,NN,NN,0
broth,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,broth,NN,NN,0
brother,30,6.323670764405322e-05,13.948878217259876,27.442411609245358,brother,NN,NN,0
brothers,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,brother,NNS,NN,0
brought,200,0.0004215780509603548,11.21191262309367,8.223117746439186,brought,NN,NN,0
brow,37,7.799193942766564e-05,13.646315447239445,32.645364309990256,brow,NN,NN,0
brown,62,0.00013068919579771,12.90157250248152,30.534281932380008,brown,NN,NN,0
browned,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,brown,VBN,VB,0
browns,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,brown,NNS,NN,0
brows,18,3.7942024586431934e-05,14.685843811426082,30.055779436609797,brow,NNS,NN,0
brr,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,brr,NN,NN,0
bruinen,12,2.5294683057621287e-05,15.27080631214724,20.215402857994317,bruinen,NN,NN,0
bruise,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,bruis,NN,NN,0
bruised,7,1.4755231783612418e-05,16.048413890810792,20.215402857994317,bruis,VBN,VB,0
bruising,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,bruis,NN,NN,0
brunt,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,brunt,NN,NN,0
brush,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,brush,NN,NN,0
brushed,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,brush,VBN,VB,0
brushing,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,brush,NN,NN,0
brushwood,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,brushwood,NN,NN,0
brutal,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,brutal,NN,NN,0
brute,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,brute,NN,NN,0
brutes,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,brute,NN,NN,0
bs,4,8.431561019207096e-06,16.855768812868394,13.107701428997157,bs,NN,NN,0
bubble,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,bubbl,JJ,JJ,0
bubbled,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,bubbl,VBN,VB,0
bubbling,14,2.9510463567224836e-05,15.04841389081079,28.430805715988633,bubbl,NN,NN,0
buch,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,buch,JJ,JJ,0
buck,4,8.431561019207096e-06,16.855768812868394,13.107701428997157,buck,NN,NN,0
buckland,31,6.5344597898855e-05,13.90157250248152,27.442411609245358,buckland,NN,NN,0
bucklander,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,buckland,NN,NN,0
bucklanders,4,8.431561019207096e-06,16.855768812868394,9.90839262077375,buckland,NNS,NN,0
bucklebury,13,2.740257331242306e-05,15.155329094727303,15.816785241547501,buckleburi,NN,NN,0
buckler,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,buckler,NN,NN,0
bucklers,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,buckler,NNS,NN,0
bucks,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,buck,NN,NN,0
bud,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,bud,NN,NN,0
budding,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,bud,NN,NN,0
budge,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,budg,NN,NN,0
budgeford,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,budgeford,NN,NN,0
buds,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,bud,NN,NN,0
build,10,2.107890254801774e-05,15.533840717981032,22.0278897183049,build,NN,NN,0
builded,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,build,VBN,VB,0
builder,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,builder,NN,NN,0
builders,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,builder,NNS,NN,0
building,11,2.3186792802819512e-05,15.396337194231098,26.322682154995128,build,NN,NN,0
buildings,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,build,NNS,NN,0
built,52,0.00010961029324969225,13.155329094727303,31.0,built,NN,NN,0
bulging,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,bulg,VBG,VB,0
bulk,5,1.053945127400887e-05,16.533840717981032,15.816785241547501,bulk,NN,NN,0
bulky,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,bulki,NN,NN,0
bull,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,bull,NN,NN,0
bullies,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,bulli,NNS,NN,0
bullroarer,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,bullroar,NN,NN,0
bullying,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,bulli,NN,NN,0
bulwark,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,bulwark,NN,NN,0
bump,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,bump,NN,NN,0
bumped,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,bump,NN,NN,0
bumping,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,bump,NN,NN,0
bumpkin,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,bumpkin,NNP,NN,0
bunched,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,bunch,VBN,VB,0
bundle,19,4.004991484123371e-05,14.607841299424809,26.322682154995128,bundl,NN,NN,0
bundled,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,bundl,VBN,VB,0
bundles,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,bundl,NNS,NN,0
bundushathër,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,bundushathër,NN,NN,0
burden,61,0.0001285813055429082,12.92503147530551,31.0,burden,NN,NN,0
burdened,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,burden,VBN,VB,0
burdens,7,1.4755231783612418e-05,16.048413890810792,20.215402857994317,burden,NN,NN,0
burdensome,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,burdensom,NN,NN,0
burg,12,2.5294683057621287e-05,15.27080631214724,9.90839262077375,burg,NN,NN,0
buri,7,1.4755231783612418e-05,16.048413890810792,9.90839262077375,buri,NN,NN,0
burial,4,8.431561019207096e-06,16.855768812868394,9.90839262077375,burial,NN,NN,0
buried,21,4.426569535083726e-05,14.463451390089634,31.734468975321107,buri,VBN,VB,0
burn,18,3.7942024586431934e-05,14.685843811426082,22.0278897183049,burn,NN,NN,0
burned,58,0.0001222576347785029,12.997787817740823,30.534281932380008,burn,VBN,VB,0
burning,61,0.0001285813055429082,12.92503147530551,31.0,burn,NN,NN,0
burnings,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,burn,NNS,NN,0
burnished,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,burnish,VBN,VB,0
burns,6,1.2647341528810643e-05,16.27080631214724,18.161341077497564,burn,NNS,NN,0
burrow,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,burrow,NN,NN,0
burrowed,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,burrow,VBN,VB,0
burrowing,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,burrow,NN,NN,0
burrows,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,burrow,NN,NN,0
burrowses,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,burrows,NNS,NN,0
burst,36,7.588404917286387e-05,13.685843811426082,32.90459014958683,burst,NN,NN,0
bursting,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,burst,NN,NN,0
bursts,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,burst,NN,NN,0
bury,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,buri,NN,NN,0
burying,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,buri,VBG,VB,0
burzum,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,burzum,NN,NN,0
burárum,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,burárum,NN,NN,0
burârum,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,burârum,NN,NN,0
burúmë,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,burúmë,NN,NN,0
bush,9,1.8971012293215967e-05,15.685843811426082,23.633570483095003,bush,NN,NN,0
bushes,24,5.0589366115242574e-05,14.27080631214724,29.29883569919518,bush,NNS,NN,0
bushy,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,bushi,NN,NN,0
busied,6,1.2647341528810643e-05,16.27080631214724,20.215402857994317,busi,VBN,VB,0
busier,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,busier,NN,NN,0
busily,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,busili,RB,RB,0
business,63,0.00013279708605251175,12.878488889368478,32.597671398390354,busi,NN,NN,0
bustle,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,bustl,NN,NN,0
bustling,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,bustl,NN,NN,0
busy,52,0.00010961029324969225,13.155329094727303,32.38133782203198,busi,JJ,JJ,0
busybody,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,busybodi,NN,NN,0
but,4558,0.009607763781386485,6.7015836036030985,0.0,but,CC,CC,1
butnot,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,butnot,NN,NN,0
butt,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,butt,NN,NN,0
butter,10,2.107890254801774e-05,15.533840717981032,26.322682154995128,butter,NN,NN,0
butterbur,72,0.00015176809834572774,12.685843811426082,23.633570483095003,butterbur,NNP,NN,0
butterflies,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,butterfli,NNS,NN,0
butteries,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,butteri,NN,NN,0
buttery,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,butteri,NN,NN,0
buttons,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,button,NNS,NN,0
buttress,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,buttress,NN,NN,0
buttresses,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,buttress,NNS,NN,0
buy,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,buy,VB,VB,0
buyer,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,buyer,NN,NN,0
buzzed,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,buzz,VBN,VB,0
buzzing,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,buzz,NN,NN,0
by,1288,0.0027149626481846848,8.524851934753778,0.0,by,IN,IN,1
bye,28,5.902092713444967e-05,14.04841389081079,30.055779436609797,bye,NN,NN,0
bygone,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,bygon,NN,NN,0
byorthanc,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,byorthanc,NN,NN,0
byre,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,byre,NN,NN,0
byres,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,byre,NNS,NN,0
bywater,31,6.5344597898855e-05,13.90157250248152,22.0278897183049,bywat,NN,NN,0
byways,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,byway,NNS,NN,0
byword,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,byword,NN,NN,0
búbhosh,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,búbhosh,NN,NN,0
cabbages,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,cabbag,NNS,NN,0
cackle,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,cackl,NN,NN,0
cackled,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,cackl,NN,NN,0
cage,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,cage,NN,NN,0
caged,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,cage,NN,NN,0
caging,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,cage,VBG,VB,0
cair,12,2.5294683057621287e-05,15.27080631214724,15.816785241547501,cair,NN,NN,0
cairn,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,cairn,NN,NN,0
caita,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,caita,NN,NN,0
cake,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,cake,NN,NN,0
caked,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,cake,NNS,NN,0
cakes,8,1.6863122038414192e-05,15.855768812868396,15.816785241547501,cake,NNS,NN,0
calacirian,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,calacirian,JJ,JJ,0
calacirya,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,calacirya,NN,NN,0
calaciryo,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,calaciryo,NN,NN,0
calculate,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,calcul,NN,NN,0
calculations,2,4.215780509603548e-06,17.855768812868394,5.954196310386875,calcul,NN,NN,0
calembel,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,calembel,NN,NN,0
calenardhon,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,calenardhon,NN,NN,0
calendar,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,calendar,NN,NN,0
calenhad,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,calenhad,NNP,NN,0
call,157,0.0003309387700038785,11.561148063976768,10.76267564406396,call,NN,NN,0
called,210,0.00044265695350837256,11.141523295202273,10.76267564406396,call,VBN,VB,0
calledthe,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,calledth,NN,NN,0
callers,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,caller,NNS,NN,0
calling,39,8.220771993726919e-05,13.570366594006147,31.79024414251979,call,VBG,VB,0
calls,20,4.215780509603548e-05,14.533840717981032,31.267140966190002,call,NNS,NN,0
calm,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,calm,NN,NN,0
calmed,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,calm,VBN,VB,0
calmer,3,6.323670764405322e-06,17.27080631214724,13.107701428997157,calmer,NN,NN,0
calmly,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,calmli,NN,NN,0
came,1240,0.0026137839159542,8.579644407594158,0.0,came,VBD,VB,0
camp,33,6.956037840845854e-05,13.811374693509942,32.4191071419225,camp,NN,NN,0
campaigner,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,campaign,NN,NN,0
camped,8,1.6863122038414192e-05,15.855768812868396,22.0278897183049,camp,NN,NN,0
camping,9,1.8971012293215967e-05,15.685843811426082,25.058441780501063,camp,VBG,VB,0
campment,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,campment,NN,NN,0
camps,4,8.431561019207096e-06,16.855768812868394,13.107701428997157,camp,NNS,NN,0
can,824,0.0017369015699566618,9.169268285685177,1.4309973422633264,can,MD,MD,1
candle,6,1.2647341528810643e-05,16.27080631214724,13.107701428997157,candl,NN,NN,0
candlelight,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,candlelight,NN,NN,0
candles,19,4.004991484123371e-05,14.607841299424809,26.322682154995128,candl,NNS,NN,0
canker,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,canker,NN,NN,0
cannot,269,0.0005670224785416772,10.784306450311771,14.370319389184356,cannot,NN,NN,0
canopied,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,canopi,VBN,VB,0
canopy,9,1.8971012293215967e-05,15.685843811426082,22.0278897183049,canopi,NN,NN,0
cans,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,can,NNS,NN,0
cap,7,1.4755231783612418e-05,16.048413890810792,22.0278897183049,cap,NN,NN,0
capable,4,8.431561019207096e-06,16.855768812868394,13.107701428997157,capabl,JJ,JJ,0
caper,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,caper,NN,NN,0
capered,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,caper,VBN,VB,0
capering,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,caper,VBG,VB,0
caperings,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,caper,NNS,NN,0
capital,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,capit,NN,NN,0
capitals,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,capit,NNS,NN,0
capped,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,cap,NNS,NN,0
caps,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,cap,NNS,NN,0
captain,78,0.00016441543987453838,12.570366594006147,32.38133782203198,captain,NN,NN,0
captains,53,0.00011171818350449402,13.127848358305195,32.11688356100213,captain,NNS,NN,0
captive,6,1.2647341528810643e-05,16.27080631214724,15.816785241547501,captiv,NN,NN,0
captives,7,1.4755231783612418e-05,16.048413890810792,18.161341077497564,captiv,NNS,NN,0
captivity,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,captiv,NN,NN,0
captors,2,4.215780509603548e-06,17.855768812868394,9.90839262077375,captor,NNS,NN,0
capture,7,1.4755231783612418e-05,16.048413890810792,18.161341077497564,captur,NN,NN,0
captured,4,8.431561019207096e-06,16.855768812868394,15.816785241547501,captur,VBN,VB,0
carach,3,6.323670764405322e-06,17.27080631214724,5.954196310386875,carach,NN,NN,0
caradhras,22,4.6373585605639025e-05,14.396337194231098,20.215402857994317,caradhra,NNS,NN,0
caras,8,1.6863122038414192e-05,15.855768812868396,18.161341077497564,cara,NNS,NN,0
carcanet,1,2.107890254801774e-06,18.855768812868394,5.954196310386875,carcanet,NN,NN,0
carcase,3,6.323670764405322e-06,17.27080631214724,9.90839262077375,carcas,NN,NN,0
